"Multiplier:","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000"
"Currency:","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD"
"Unique Identifier:","H8/H8/B1001NCBA","H8/H8/B1002NCBA","H8/H8/B1003NCBA","H8/H8/B1301NCBA","H8/H8/B1302NCBA","H8/H8/B1011NCBA","H8/H8/B1303NCBA","H8/H8/B1304NCBA","H8/H8/B1020NCBA","H8/H8/B1023NCBA","H8/H8/B1026NCBA","H8/H8/B1221NCBA","H8/H8/B1027NCBA","H8/H8/B1220NCBA","H8/H8/B3219NCBA","H8/H8/B1215NCBA","H8/H8/B1216NCBA","H8/H8/B1217NCBA","H8/H8/B1218NCBA","H8/H8/B1029NCBA","H8/H8/B1247NCBA","H8/H8/B3248NCBA","H8/H8/B1243NCBA","H8/H8/B2245NCBA","H8/H8/B3305NCBA","H8/H8/B1030NCBA","H8/H8/B2310NCBA","H8/H8/B1043NCBA","H8/H8/B1048NCBA","H8/H8/B3092NCBA","H8/H8/B1047NCBA","H8/H8/B3053NCBA","H8/H8/B1151NCBA","H8/H8/B1058NCBA","H8/H8/B1072NCBA","H8/H8/B1110NCBA","H8/H8/B3094NCBA","H8/H8/B1100NCBA","H8/H8/B3095NCBA","H8/H8/B1152NCBA","H8/H8/B1091NCBA"
"Time Period","B1001NCBA","B1002NCBA","B1003NCBA","B1301NCBA","B1302NCBA","B1011NCBA","B1303NCBA","B1304NCBA","B1020NCBA","B1023NCBA","B1026NCBA","B1221NCBA","B1027NCBA","B1220NCBA","B3219NCBA","B1215NCBA","B1216NCBA","B1217NCBA","B1218NCBA","B1029NCBA","B1247NCBA","B3248NCBA","B1243NCBA","B2245NCBA","B3305NCBA","B1030NCBA","B2310NCBA","B1043NCBA","B1048NCBA","B3092NCBA","B1047NCBA","B3053NCBA","B1151NCBA","B1058NCBA","B1072NCBA","B1110NCBA","B3094NCBA","B1100NCBA","B3095NCBA","B1152NCBA","B1091NCBA"
2007-03-07,7942134.5,2022539.2,1222622.4,,,799916.8,,,5919595.3,1212096.4,3410278.9,1929000.6,470939.5,1458061.1,1481278.3,,,,,731229.0,303105.8,428123.2,,,565990.9,,,,307526.7,,86375.8,1049679.3,9907807.5,6207623.7,1744028.1,,2277256.7,18825.8,705304.6,9209010.8,698796.6
2007-03-14,7852829.3,2017072.2,1222843.3,,,794228.9,,,5835757.1,1210001.4,3331822.4,1848190.3,457590.1,1390600.2,1483632.1,,,,,730077.7,301934.4,428143.3,,,563855.6,,,,317004.5,,87143.2,1044609.4,9811780.4,6177248.8,1722373.3,,2251391.0,-846.5,704867.6,9132660.9,679119.5
2007-03-21,7865416.6,2002794.1,1204243.4,,,798550.7,,,5862622.5,1218660.7,3349695.3,1863692.3,458361.0,1405331.3,1486003.0,,,,,732570.6,303827.2,428743.4,,,561695.9,,,,293601.4,,89867.9,1042815.9,9793599.0,6177824.0,1728030.3,,2226562.6,-1330.5,694914.7,9097970.7,695628.3
2007-03-28,7895614.2,2024540.6,1210149.0,,,814391.5,,,5871073.6,1219066.6,3357900.7,1871034.2,458885.6,1412148.6,1486866.5,,,,,731412.1,302368.0,429044.1,,,562694.2,,,,309577.6,,89542.1,1044187.2,9873946.8,6214062.2,1738475.3,,2262629.1,-7519.5,712381.4,9181553.2,692393.7
2007-04-04,7929941.5,2031439.0,1211001.4,,,820437.7,,,5898502.4,1223620.9,3371261.9,1879595.7,457833.9,1421761.8,1491666.2,,,,,733172.7,304527.9,428644.8,,,570446.9,,,,294525.1,,93343.1,1058331.4,9911424.1,6250141.0,1741486.4,,2272535.0,-20563.6,727709.8,9229822.1,681601.9
2007-04-11,7947899.2,2032763.1,1208280.9,,,824482.3,,,5915136.1,1222010.4,3383895.8,1886648.9,458692.5,1427956.4,1497246.9,,,,,734247.7,305848.3,428399.4,,,574982.2,,,,302654.1,,86387.8,1063856.7,9929484.7,6257858.4,1748902.4,,2284112.3,-6521.0,713039.9,9248489.6,680995.1
2007-04-18,7951019.2,2027746.0,1200665.7,,,827080.3,,,5923273.3,1224438.6,3391623.8,1892316.7,459464.7,1432852.1,1499307.1,,,,,737894.7,309007.1,428887.7,,,569316.2,,,,299356.0,,84190.1,1073436.4,9937653.9,6266985.3,1750332.1,,2265629.5,-11426.0,721839.2,9243028.0,694625.9
2007-04-25,7962670.4,2021900.0,1193689.7,,,828210.3,,,5940770.4,1228627.4,3401056.8,1898550.3,459501.7,1439048.6,1502506.5,,,,,739375.8,310270.1,429105.7,,,571710.4,,,,315048.7,,77907.8,1071038.9,9967488.5,6287209.3,1741942.3,,2271211.2,-23279.2,724800.4,9259941.6,707546.9
2007-05-02,7964562.6,2014883.2,1188852.4,,,826030.8,,,5949679.5,1234884.0,3401204.5,1898059.1,459410.1,1438649.0,1503145.4,,,,,739113.9,308961.1,430152.8,,,574477.1,,,,308761.3,,77907.5,1071761.7,9957152.4,6284842.8,1758400.6,,2276013.0,-20702.8,719865.8,9260018.8,697133.6
2007-05-09,7968482.1,2013228.3,1188191.1,,,825037.2,,,5955253.8,1242300.7,3400920.2,1896985.4,460308.2,1436677.2,1503934.8,,,,,738905.7,308543.8,430361.9,,,573127.1,,,,309236.5,,84941.5,1077934.5,9978196.0,6283382.8,1769186.1,,2261068.4,-155.8,725257.0,9269552.4,708643.6
2007-05-16,7978089.3,2010633.2,1185533.6,,,825099.6,,,5967456.1,1248541.6,3404177.9,1896342.8,460705.0,1435637.8,1507835.2,,,,,741743.5,310788.0,430955.5,,,572993.1,,,,290720.9,,79710.8,1081102.6,9967883.5,6292997.7,1772385.0,,2249526.9,-19376.4,733953.9,9257102.1,710781.3
2007-05-23,8004173.2,2030024.5,1194342.2,,,835682.3,,,5974148.7,1240436.5,3420382.4,1910824.5,461507.1,1449317.4,1509557.9,,,,,741684.7,310779.1,430905.6,,,571645.1,,,,304535.6,,82404.7,1086000.1,10008702.6,6314302.2,1782652.2,,2243890.6,-19287.1,749280.7,9288186.4,720516.2
2007-05-30,8025322.6,2032588.7,1194812.2,,,837776.4,,,5992733.9,1247470.7,3418055.6,1905003.4,461296.5,1443706.9,1513052.2,,,,,746663.0,313412.6,433250.4,,,580544.6,,,,304681.1,,80251.4,1096980.4,10038177.5,6275191.1,1770302.1,,2265060.8,37807.4,748309.2,9326368.6,711809.0
2007-06-06,8016276.5,2018768.4,1178696.7,,,840071.7,,,5997508.2,1258436.6,3415554.6,1902420.7,461340.6,1441080.1,1513133.8,,,,,745666.5,312421.2,433245.3,,,577850.5,,,,299940.5,,83007.2,1108189.6,10028805.6,6283589.2,1768772.3,,2277845.5,8946.5,751194.2,9321575.4,707230.2
2007-06-13,8030836.0,2030192.5,1183558.0,,,846634.5,,,6000643.6,1257092.5,3412138.2,1895690.7,461658.9,1434031.8,1516447.4,,,,,747497.1,314266.9,433230.2,,,583915.9,,,,297668.0,,76457.2,1112489.2,10038918.2,6278594.8,1758112.2,,2277683.6,38110.0,768368.6,9362757.0,676161.1
2007-06-20,8080958.5,2038986.2,1184415.2,,,854571.0,,,6041972.3,1268849.9,3436563.0,1918547.5,462255.2,1456292.4,1518015.5,,,,,753019.4,317895.5,435123.9,,,583539.9,,,,304055.2,,80368.4,1090318.6,10076733.3,6280847.3,1753879.0,,2329499.1,41328.4,744092.4,9395767.2,680966.2
2007-06-27,8083974.4,2039810.3,1182441.9,,,857368.4,,,6044164.1,1264806.5,3441425.0,1920608.4,462969.7,1457638.7,1520816.6,,,,,752093.9,316341.3,435752.6,,,585838.7,,,,301960.0,,80683.5,1083173.0,10093517.8,6303279.8,1753926.3,,2321448.8,27694.9,748043.1,9400466.6,693051.2
2007-07-04,8109504.4,2044753.2,1183390.4,,,861362.8,,,6064751.2,1277792.4,3437709.2,1915284.8,462037.7,1453247.1,1522424.3,,,,,761487.9,316294.1,445193.8,,,587761.7,,,,314487.6,,78223.3,1097567.4,10161041.1,6330101.1,1759326.1,,2346016.7,47718.9,743107.8,9466944.4,694096.7
2007-07-11,8111268.2,2041290.3,1178038.7,,,863251.6,,,6069977.9,1281231.4,3442757.5,1917672.2,463307.4,1454364.7,1525085.3,,,,,761616.6,316682.5,444934.1,,,584372.4,,,,297650.2,,77945.6,1112680.0,10145405.8,6313039.2,1766873.7,,2334813.3,43566.0,748486.0,9439904.6,705501.3
2007-07-18,8122477.9,2049613.7,1184469.8,,,865143.8,,,6072864.2,1280329.2,3444014.9,1914978.9,464095.4,1450883.4,1529036.0,,,,,763663.0,318121.8,445541.2,,,584857.2,,,,294108.3,,83447.9,1111873.0,10161106.2,6303724.6,1763821.5,,2351183.4,55295.0,747608.6,9457811.6,703294.6
2007-07-25,8147794.2,2051730.2,1186873.5,,,864856.6,,,6096064.0,1284509.7,3452362.7,1920091.3,464372.3,1455718.9,1532271.5,,,,,762169.7,317443.1,444726.6,,,597021.9,,,,295445.5,,80102.7,1111923.4,10201712.4,6339925.2,1764208.6,,2359750.6,38292.9,761940.7,9499909.4,701803.0
2007-08-01,8152518.8,2048209.7,1185549.9,,,862659.8,,,6104309.1,1282309.2,3456334.0,1922341.5,464787.0,1457554.5,1533992.5,,,,,759125.1,313329.8,445795.3,,,606540.8,,,,310761.7,,79942.3,1121177.1,10215026.1,6367172.3,1774015.2,,2354045.6,54455.1,755880.5,9531553.4,683472.7
2007-08-08,8171036.5,2050124.6,1183124.8,,,866999.7,,,6120911.9,1291994.1,3456829.1,1919312.1,466399.4,1452912.7,1537517.0,,,,,761068.4,314754.0,446314.4,,,611020.4,,,,300006.9,,82463.9,1117300.1,10217862.3,6353355.8,1789547.4,,2350741.0,71457.0,755271.2,9530824.9,687037.4
2007-08-15,8204547.3,2055417.1,1187377.1,,,868040.0,,,6149130.1,1300402.9,3457101.1,1915141.3,467546.3,1447594.9,1541959.8,,,,,764084.2,317212.7,446871.6,,,627541.9,,,,305317.7,,79465.3,1133121.7,10324516.5,6400281.5,1788881.6,,2407409.0,67497.7,759915.4,9635103.6,689413.0
2007-08-22,8264913.6,2071746.2,1186740.4,,,885005.8,,,6193167.3,1313553.5,3476392.9,1933271.5,468714.0,1464557.5,1543121.3,,,,,764227.0,317765.9,446461.2,,,638993.9,,,,300269.4,,81068.6,1145772.4,10366282.1,6405044.9,1800211.0,,2410128.3,82505.0,761935.4,9659613.6,706668.5
2007-08-29,8290356.7,2077469.1,1184219.6,,,893249.5,,,6212887.6,1321276.2,3484646.9,1941378.4,469282.4,1472096.0,1543268.5,,,,,767653.5,320181.1,447472.4,,,639311.0,,,,301891.8,,78942.6,1138656.6,10382315.4,6378467.7,1801056.6,,2430068.6,111937.3,752111.8,9672585.4,709730.0
2007-09-05,8309290.9,2088421.3,1186034.1,,,902387.2,,,6220869.7,1331812.7,3487992.5,1939107.6,470561.8,1468545.8,1548885.0,,,,,769905.7,320121.8,449783.9,,,631158.7,,,,306868.1,,78394.9,1136347.9,10412238.9,6442609.0,1808371.2,,2428670.7,93167.5,728421.8,9692869.0,719369.9
2007-09-12,8347175.0,2101443.2,1194763.1,,,906680.1,,,6245731.9,1345237.8,3501177.4,1951031.6,471245.2,1479786.4,1550145.8,,,,,767995.7,318443.0,449552.7,,,631320.9,,,,312631.8,,81927.1,1174800.5,10487258.2,6433284.5,1826673.4,,2451046.3,115903.3,754217.6,9754451.7,732806.5
2007-09-19,8351166.5,2078792.9,1174546.9,,,904246.0,,,6272373.5,1352313.1,3501020.4,1947573.3,472180.2,1475393.1,1553447.1,,,,,779532.5,325460.6,454072.0,,,639507.5,,,,304940.8,,80969.2,1148735.1,10430087.6,6444383.1,1847538.3,,2431151.2,72359.9,738465.4,9686359.5,743728.1
2007-09-26,8374465.7,2080330.1,1168714.4,,,911615.8,,,6294135.5,1359195.4,3514902.5,1960083.1,472360.6,1487722.5,1554819.5,,,,,777441.0,324460.0,452981.1,,,642596.6,,,,314227.3,,75359.8,1159928.4,10511565.9,6452947.8,1858022.0,,2445828.9,99124.6,754529.5,9752430.9,759135.0
2007-10-03,8360630.6,2092289.6,1170174.8,,,922114.8,,,6268341.0,1361977.8,3502005.6,1946707.0,473815.5,1472891.5,1555298.6,,,,,771377.5,319944.3,451433.2,,,632980.2,,,,295390.3,,71064.7,1154278.4,10485600.5,6466425.0,1863016.3,,2443073.7,95334.0,754936.1,9759768.8,725831.7
2007-10-10,8396984.1,2106900.4,1174191.4,,,932709.1,,,6290083.7,1376396.6,3505317.7,1944176.1,475060.7,1469115.4,1561141.6,,,,,771608.2,321306.0,450302.2,,,636761.2,,,,317045.1,,73133.2,1166662.2,10557091.2,6481316.6,1886951.2,,2417482.0,118392.6,773437.5,9790628.8,766462.4
2007-10-17,8453955.2,2091615.4,1145005.2,,,946610.3,,,6362339.8,1378779.7,3571433.6,2009169.1,477138.4,1532030.7,1562264.6,,,,,773167.6,320927.2,452240.5,,,638958.9,,,,293138.0,,74556.4,1177269.2,10563221.9,6556121.8,1927093.9,,2393696.9,74052.3,770025.8,9793896.9,769325.0
2007-10-24,8476325.3,2094442.8,1143131.4,,,951311.4,,,6381882.5,1373343.2,3586340.6,2018780.9,478041.9,1540739.0,1567559.6,,,,,774195.2,322432.1,451763.2,,,648003.4,,,,305918.6,,74995.4,1205185.8,10654806.3,6632701.1,1951613.5,,2404328.5,77109.1,777654.2,9891792.9,763013.3
2007-10-31,8476101.1,2091314.6,1142368.6,,,948946.0,,,6384786.4,1376019.8,3590288.6,2018566.7,479034.0,1539532.6,1571721.9,,,,,772690.3,320183.7,452506.6,,,645787.7,,,,317718.3,,73353.1,1225642.5,10680604.3,6656115.8,1990666.6,,2440543.8,19673.6,797900.0,9914233.2,766371.1
2007-11-07,8490576.7,2097148.4,1136010.2,,,961138.2,,,6393428.3,1377088.8,3593150.6,2019229.9,480206.0,1539023.9,1573920.6,,,,,777176.7,323728.3,453448.4,,,646012.3,,,,309283.1,,77217.2,1234056.5,10705648.4,6641362.3,2009336.0,,2423204.1,79978.7,807932.0,9952477.2,753171.2
2007-11-14,8504269.5,2103752.5,1146514.6,,,957237.9,,,6400517.0,1384589.1,3574266.4,1999927.0,481251.2,1518675.8,1574339.4,,,,,783164.5,329007.8,454156.7,,,658497.0,,,,338188.9,,82182.2,1217956.4,10726768.6,6710768.7,2027797.8,,2444399.9,39437.8,775340.5,9969946.9,756821.8
2007-11-21,8532060.2,2107516.6,1144078.1,,,963438.6,,,6424543.6,1401908.1,3586191.3,2009520.3,481048.6,1528471.7,1576671.0,,,,,786145.7,331576.0,454569.6,,,650298.5,,,,313164.7,,87580.2,1247892.5,10782340.4,6677419.0,2017374.5,,2464503.7,75563.1,805870.0,10023355.9,758984.5
2007-11-28,8541896.7,2111858.3,1143892.7,,,967965.6,,,6430038.4,1405537.3,3591013.2,2013638.6,482481.4,1531157.2,1577374.6,,,,,788642.7,334110.0,454532.7,,,644845.2,,,,304074.0,,86692.7,1244319.2,10765447.2,6644835.9,2019023.4,,2465957.4,86392.8,813311.8,10010497.9,754949.3
2007-12-05,8545749.9,2104087.2,1138202.7,,,965884.4,,,6441662.8,1412595.0,3593958.3,2013879.3,483428.1,1530451.2,1580079.0,,,,,789061.8,333434.1,455627.7,,,646047.7,,,,310121.4,,91192.1,1251721.0,10802436.7,6692841.7,2036790.8,,2487602.8,57088.3,807921.8,10045454.6,756982.1
2007-12-12,8554310.7,2112181.5,1138960.5,,,973221.0,,,6442129.2,1409043.8,3585395.7,2001904.5,484005.0,1517899.5,1583491.2,,,,,794976.3,337622.7,457353.5,,,652713.5,,,,306120.9,,84960.8,1217801.0,10753623.6,6665238.9,2020678.6,,2460263.2,62885.9,804985.8,9993373.8,760249.8
2007-12-19,8579828.7,2110935.6,1134453.4,,,976482.2,,,6468893.1,1411769.5,3597745.2,2010380.0,484996.3,1525383.7,1587365.2,,,,,801331.1,345469.6,455861.5,,,658047.2,,,,313269.6,,88946.9,1221901.9,10821811.1,6663891.5,2023120.4,,2521057.3,88282.8,787715.5,10060947.2,760864.0
2007-12-26,8587178.8,2098360.8,1129221.3,,,969139.4,,,6488818.0,1423670.7,3608066.9,2015293.0,485505.3,1529787.7,1592774.0,,,,,799975.3,344692.6,455282.7,,,657105.1,,,,317681.5,,84173.7,1215976.5,10851707.7,6684259.8,2013535.3,,2527991.9,52976.2,795495.6,10060723.4,790984.3
2008-01-02,8601113.9,2086765.6,1134683.1,,,952082.6,,,6514348.3,1434315.6,3611652.4,2019599.4,486176.8,1533422.6,1592052.9,,,,,803041.7,341598.7,461442.9,,,665338.7,,,,348000.3,,80246.3,1275481.2,10901300.6,6696230.1,2020791.5,,2512446.6,72463.8,833758.5,10114899.0,786401.6
2008-01-09,8599599.4,2088754.8,1136480.4,,,952274.4,,,6510844.6,1437773.0,3611214.4,2016950.1,487218.7,1529731.5,1594264.2,,,,,800898.6,338923.6,461975.0,,,660958.6,,,,306311.9,,80854.9,1273940.8,10891194.6,6683043.2,2037623.1,,2500695.0,33572.4,840946.1,10058256.6,832938.0
2008-01-16,8570646.3,2064488.8,1116429.9,,,948058.8,,,6506157.6,1441408.6,3606880.3,2009729.3,487498.5,1522230.8,1597151.0,,,,,801512.2,339593.4,461918.9,,,656356.4,,,,305473.6,,80256.6,1290733.9,10888257.8,6696569.1,2056443.4,,2494817.0,52100.1,808961.9,10052448.2,835809.5
2008-01-23,8606512.9,2066552.0,1119043.3,,,947508.7,,,6539960.9,1440754.9,3615778.5,2014931.4,488717.0,1526214.4,1600847.1,,,,,802252.0,340271.9,461980.1,,,681175.5,,,,323010.0,,81360.1,1337798.3,10993185.3,6725368.5,2047661.8,,2497712.7,65603.8,859262.0,10147946.9,845238.4
2008-01-30,8602433.7,2058569.6,1114117.6,,,944452.0,,,6543864.1,1446251.6,3622243.5,2016233.9,489384.9,1526849.0,1606009.6,,,,,795697.5,334462.2,461235.4,,,679671.5,,,,346790.5,,86185.5,1306816.9,10989263.5,6727914.3,2058798.3,,2523415.6,84238.1,842230.3,10177798.3,811465.2
2008-02-06,8610824.7,2075318.9,1120909.9,,,954409.0,,,6535505.8,1442026.5,3619677.6,2012581.1,490057.2,1522524.0,1607096.5,,,,,795097.4,332221.7,462875.7,,,678704.3,,,,308202.1,,89737.5,1312262.9,10968124.3,6771968.9,2082260.8,,2519783.1,22583.5,863933.9,10178269.4,789854.9
2008-02-13,8629083.9,2086238.5,1127471.4,,,958767.1,,,6542845.5,1446165.3,3618024.0,2006808.1,492090.7,1514717.4,1611216.0,,,,,795017.2,330129.5,464887.7,,,683638.9,,,,323479.8,,89154.9,1314781.2,10966646.1,6778379.1,2082106.3,,2523045.7,39100.6,827435.1,10167960.5,798685.6
2008-02-20,8659037.6,2083339.5,1121216.0,,,962123.5,,,6575698.2,1450402.7,3635294.8,2020370.2,492930.3,1527439.8,1614924.6,,,,,799453.7,332881.2,466572.5,,,690547.0,,,,314826.4,,87146.4,1308728.7,11006216.1,6791924.4,2077486.0,,2535825.8,28066.3,826803.8,10182620.4,823595.7
2008-02-27,8666624.1,2079795.2,1119947.9,,,959847.3,,,6586828.9,1454400.3,3642672.6,2025151.9,494043.1,1531108.8,1617520.7,,,,,797666.5,331254.4,466412.1,,,692089.5,,,,317176.7,,86374.4,1330991.4,11005367.0,6759414.8,2072102.6,,2530239.9,56995.8,858487.2,10205137.8,800229.2
2008-03-05,8661238.3,2074036.7,1123665.7,,,950371.0,,,6587201.6,1459619.7,3635795.1,2014375.9,495531.1,1518844.9,1621419.2,,,,,797501.3,330388.7,467112.5,,,694285.5,,,,313046.5,,85187.0,1362939.5,11033800.6,6811612.8,2094781.3,,2535235.3,31638.4,877281.9,10255768.4,778032.2
2008-03-12,8671812.1,2080024.9,1127074.0,,,952950.9,,,6591787.2,1466106.0,3633474.4,2007780.1,496333.3,1511446.8,1625694.3,,,,,800573.2,331365.3,469207.9,,,691633.5,,,,323585.1,,79240.9,1405707.2,11091242.3,6831791.7,2100722.2,,2532430.2,50313.7,899003.4,10313539.0,777703.3
2008-03-19,8713570.1,2084910.1,1132451.9,,,952458.2,,,6628660.1,1467104.2,3659300.8,2031717.2,497440.0,1534277.3,1627583.6,,,,,799634.9,328913.6,470721.3,,,702620.2,,,,305921.4,,79053.8,1444245.7,11160772.8,6851284.2,2108655.5,,2570638.3,39818.0,919735.7,10381476.3,779296.5
2008-03-26,8711628.9,2086334.8,1137311.7,,,949023.0,,,6625294.1,1478278.9,3652860.5,2022275.7,497050.6,1525225.1,1630584.7,,,,,798264.5,327159.7,471104.9,,,695890.1,,,,316114.9,,82135.1,1431596.3,11153710.8,6829271.0,2084677.3,,2587100.0,34380.9,909644.0,10360395.9,793314.9
2008-04-02,8677849.9,2062729.9,1130882.8,,,931847.1,,,6615119.9,1483439.5,3656860.3,2026514.1,498616.0,1527898.1,1630346.2,,,,,794751.1,323043.4,471707.7,,,680069.0,,,,313207.8,,82547.0,1407896.3,11068939.2,6842114.9,2092725.7,,2593267.9,251.1,860685.4,10296319.4,772619.8
2008-04-09,8686295.3,2066103.7,1127683.0,,,938420.8,,,6620191.6,1485893.6,3662833.5,2028484.3,500631.9,1527852.4,1634349.3,,,,,796183.8,324527.1,471656.7,,,675280.7,,,,319655.2,,82803.2,1410344.4,11055537.0,6844176.7,2095575.9,,2556836.5,14437.0,859714.6,10275164.8,780372.2
2008-04-16,8689543.5,2049244.3,1110893.6,,,938350.7,,,6640299.2,1494667.5,3663955.6,2026254.7,502389.5,1523865.3,1637700.8,,,,,806098.4,333157.6,472940.8,,,675577.8,,,,311190.6,,83788.8,1381779.4,11018044.7,6870066.2,2088487.1,,2536099.1,733.9,829791.1,10236690.3,781354.3
2008-04-23,8714205.4,2076426.8,1120534.0,,,955892.7,,,6637778.6,1492574.9,3658275.7,2018216.4,503705.9,1514510.6,1640059.2,,,,,807711.8,331243.4,476468.5,,,679216.2,,,,317615.8,,83548.8,1389087.9,11071977.8,6879756.2,2108973.3,,2565161.3,-14222.3,833730.1,10264425.4,807552.4
2008-04-30,8716935.1,2074378.5,1123524.8,,,950853.7,,,6642556.6,1488450.1,3658539.8,2017107.5,505165.9,1511941.7,1641432.3,,,,,808053.5,330983.8,477069.7,,,687513.2,,,,328521.9,,83806.9,1358038.4,11073616.6,6822653.5,2080625.9,,2635174.8,11390.4,815845.7,10285064.4,788552.2
2008-05-07,8702754.4,2073152.8,1127702.4,,,945450.3,,,6629601.6,1487586.3,3651018.8,2007790.7,506282.9,1501507.8,1643228.1,,,,,808791.0,331174.5,477616.5,,,682205.4,,,,313464.5,,79670.2,1334543.7,11017990.6,6795086.9,2067870.1,,2608561.4,2130.3,808874.2,10214652.7,803337.9
2008-05-14,8701351.9,2072024.3,1130563.2,,,941461.1,,,6629327.6,1491747.4,3649241.0,2006810.4,507331.5,1499478.9,1642430.6,,,,,809592.4,331482.5,478109.9,,,678746.8,,,,304696.5,,82306.2,1327639.0,10988386.3,6836883.6,2089460.5,,2596823.6,-34967.6,785117.5,10183857.1,804529.2
2008-05-21,8704982.4,2071937.2,1126626.3,,,945310.8,,,6633045.2,1493743.5,3658849.7,2012865.6,508104.6,1504761.0,1645984.2,,,,,808397.2,329521.1,478876.1,,,672054.8,,,,315168.4,,82007.7,1356316.3,11049038.3,6852224.7,2103368.2,,2600054.2,-21690.8,799935.9,10230524.0,818514.3
2008-05-28,8690043.5,2076961.4,1134565.1,,,942396.4,,,6613082.0,1492490.7,3646968.2,1998293.6,509452.4,1488841.2,1648674.7,,,,,809000.5,330568.7,478431.8,,,664622.6,,,,326687.2,,85096.4,1329213.2,11021895.2,6840674.6,2101800.6,,2609519.8,-14527.7,787314.7,10222981.3,798913.9
2008-06-04,8690651.6,2088133.0,1147334.0,,,940799.0,,,6602518.7,1489433.1,3641819.9,1988263.1,510786.4,1477476.7,1653556.8,,,,,806621.2,328407.9,478213.4,,,664644.5,,,,311419.5,,87539.8,1326249.1,11007219.0,6847605.3,2097675.2,,2601692.2,-24913.4,795864.6,10220248.7,786970.3
2008-06-11,8697199.6,2082218.2,1139072.6,,,943145.6,,,6614981.3,1494342.2,3649682.5,1994336.4,511728.2,1482608.2,1655346.1,,,,,806965.6,328143.0,478822.7,,,663991.0,,,,311214.6,,86348.4,1313625.3,10980135.9,6861126.5,2099194.6,,2589392.8,-9514.9,774769.2,10215773.6,764362.3
2008-06-18,8695074.7,2083741.2,1142374.0,,,941367.2,,,6611333.5,1496097.7,3642523.1,1985012.0,512844.4,1472167.6,1657511.1,,,,,813639.8,332953.5,480686.3,,,659072.9,,,,323639.3,,85421.6,1319072.4,11005986.1,6852905.3,2095413.0,,2589743.8,35093.9,776058.3,10253801.2,752184.8
2008-06-25,8692505.9,2086407.3,1149760.2,,,936647.1,,,6606098.6,1504746.9,3625254.3,1967056.4,516059.5,1450996.9,1658197.8,,,,,816329.9,332388.8,483941.1,,,659767.6,,,,309502.1,,81490.3,1345157.0,11014829.8,6869643.5,2097304.1,,2612988.0,-22101.3,779280.1,10239810.3,775019.5
2008-07-02,8692460.9,2079698.6,1146557.1,,,933141.5,,,6612762.3,1505407.7,3626511.3,1967925.5,518423.5,1449502.0,1658585.8,,,,,817046.3,329257.3,487789.0,,,663797.0,,,,310452.5,,79361.5,1389621.9,11035700.9,6842788.2,2083097.7,,2613059.4,38334.8,777130.0,10271312.3,764388.6
2008-07-09,8691957.0,2079369.3,1142301.9,,,937067.4,,,6612587.7,1509513.6,3622868.0,1961874.4,519717.2,1442157.3,1660993.5,,,,,817470.4,329717.6,487752.8,,,662735.7,,,,299911.0,,75712.5,1395552.5,11029262.8,6846807.2,2078952.5,,2591866.6,2370.2,788788.9,10229832.9,799429.9
2008-07-16,8705354.0,2070825.0,1139663.1,,,931161.9,,,6634529.0,1512365.2,3627151.5,1966304.7,520602.8,1445701.9,1660846.8,,,,,824373.8,336012.7,488361.1,,,670638.5,,,,315368.7,,74821.6,1392004.7,11051224.3,6896756.2,2099454.0,,2622563.9,-44426.9,780435.4,10255328.6,795895.7
2008-07-23,8689220.3,2059028.6,1136508.0,,,922520.6,,,6630191.7,1512284.3,3638039.1,1974452.8,520784.5,1453668.3,1663586.3,,,,,825083.4,336864.3,488219.1,,,654784.9,,,,297195.2,,73019.2,1378504.7,11014166.4,6885439.3,2086918.4,,2633934.9,-59984.6,764419.3,10223808.9,790357.5
2008-07-30,8692428.1,2067713.1,1142824.4,,,924888.7,,,6624715.0,1515231.3,3631665.7,1968616.4,521928.4,1446688.0,1663049.3,,,,,826469.3,338217.4,488251.9,,,651348.7,,,,316387.6,,70969.1,1383567.3,11031440.4,6830795.7,2066117.3,,2651963.7,-5977.0,786308.9,10263091.3,768349.1
2008-08-06,8674806.2,2051309.1,1138353.0,,,912956.1,,,6623497.1,1514865.7,3624418.8,1959736.8,523427.0,1436309.8,1664682.0,,,,,825658.8,337564.8,488094.0,,,658553.7,,,,309323.6,,74440.6,1374312.7,10988983.7,6858007.5,2072393.1,,2631775.0,-34235.8,783755.9,10239302.6,749681.1
2008-08-13,8684687.2,2058587.6,1145600.8,,,912986.8,,,6626099.6,1515122.7,3623493.3,1958819.9,524512.7,1434307.2,1664673.4,,,,,825558.7,337566.1,487992.6,,,661924.9,,,,313598.6,,71476.6,1382302.8,11006749.6,6861230.9,2071990.7,,2639362.6,-38195.4,798326.5,10260724.6,746025.0
